"","from","to","source","database"
"7576","PNOC","MTNR1B","ppi_lr","ppi_prediction"
"7577","NMS","MTNR1B","ppi_lr","ppi_prediction"
"7578","NPW","MTNR1B","ppi_lr","ppi_prediction"
"7579","NPB","MTNR1B","ppi_lr","ppi_prediction"
"7580","RLN3","MTNR1B","ppi_lr","ppi_prediction"
"7581","CCL19","MTNR1B","ppi_lr","ppi_prediction"
"7582","CXCL16","MTNR1B","ppi_lr","ppi_prediction"
"7583","CCL28","MTNR1B","ppi_lr","ppi_prediction"
"7584","HEBP1","MTNR1B","ppi_lr","ppi_prediction"
"7585","APLN","MTNR1B","ppi_lr","ppi_prediction"
"7586","CCL27","MTNR1B","ppi_lr","ppi_prediction"
"7587","INSL5","MTNR1B","ppi_lr","ppi_prediction"
"7588","SST","CXCR3","ppi_lr","ppi_prediction"
"7589","CXCL6","CXCR3","ppi_lr","ppi_prediction"
"7590","PNOC","CXCR3","ppi_lr","ppi_prediction"
"7591","NMS","CXCR3","ppi_lr","ppi_prediction"
"7592","NPW","CXCR3","ppi_lr","ppi_prediction"
"7593","NPB","CXCR3","ppi_lr","ppi_prediction"
"7594","RLN3","CXCR3","ppi_lr","ppi_prediction"
"7595","CXCL16","CXCR3","ppi_lr","ppi_prediction"
"7596","CCL28","CXCR3","ppi_lr","ppi_prediction"
"7597","HEBP1","CXCR3","ppi_lr","ppi_prediction"
"7598","APLN","CXCR3","ppi_lr","ppi_prediction"
"7599","CCL27","CXCR3","ppi_lr","ppi_prediction"
"7600","INSL5","CXCR3","ppi_lr","ppi_prediction"
"7601","SST","AGTR2","ppi_lr","ppi_prediction"
"7602","CCL20","AGTR2","ppi_lr","ppi_prediction"
"7603","CXCL6","AGTR2","ppi_lr","ppi_prediction"
"7604","CXCL9","AGTR2","ppi_lr","ppi_prediction"
"7605","PNOC","AGTR2","ppi_lr","ppi_prediction"
"7606","NMS","AGTR2","ppi_lr","ppi_prediction"
"7607","NPW","AGTR2","ppi_lr","ppi_prediction"
"7608","NPB","AGTR2","ppi_lr","ppi_prediction"
"7609","RLN3","AGTR2","ppi_lr","ppi_prediction"
"7610","CCL19","AGTR2","ppi_lr","ppi_prediction"
"7611","CXCL16","AGTR2","ppi_lr","ppi_prediction"
"7612","CCL28","AGTR2","ppi_lr","ppi_prediction"
"7613","HEBP1","AGTR2","ppi_lr","ppi_prediction"
"7614","APLN","AGTR2","ppi_lr","ppi_prediction"
"7615","CCL27","AGTR2","ppi_lr","ppi_prediction"
"7616","INSL5","AGTR2","ppi_lr","ppi_prediction"
"7617","SST","NPY4R","ppi_lr","ppi_prediction"
"7618","CCL20","NPY4R","ppi_lr","ppi_prediction"
"7619","CXCL6","NPY4R","ppi_lr","ppi_prediction"
"7620","CXCL9","NPY4R","ppi_lr","ppi_prediction"
"7621","PNOC","NPY4R","ppi_lr","ppi_prediction"
"7622","NMS","NPY4R","ppi_lr","ppi_prediction"
"7623","NPW","NPY4R","ppi_lr","ppi_prediction"
"7624","NPB","NPY4R","ppi_lr","ppi_prediction"
"7625","RLN3","NPY4R","ppi_lr","ppi_prediction"
"7626","CCL19","NPY4R","ppi_lr","ppi_prediction"
"7627","CXCL16","NPY4R","ppi_lr","ppi_prediction"
"7628","CCL28","NPY4R","ppi_lr","ppi_prediction"
"7629","HEBP1","NPY4R","ppi_lr","ppi_prediction"
"7630","APLN","NPY4R","ppi_lr","ppi_prediction"
"7631","CCL27","NPY4R","ppi_lr","ppi_prediction"
"7632","INSL5","NPY4R","ppi_lr","ppi_prediction"
"7633","INSL3","HTR6","ppi_lr","ppi_prediction"
"7634","ADM2","HTR6","ppi_lr","ppi_prediction"
"7635","RLN3","HTR6","ppi_lr","ppi_prediction"
"7636","PTH2","HTR6","ppi_lr","ppi_prediction"
"7637","SST","CCR3","ppi_lr","ppi_prediction"
"7638","CCL20","CCR3","ppi_lr","ppi_prediction"
"7639","CXCL6","CCR3","ppi_lr","ppi_prediction"
"7640","PNOC","CCR3","ppi_lr","ppi_prediction"
"7641","NMS","CCR3","ppi_lr","ppi_prediction"
"7642","NPW","CCR3","ppi_lr","ppi_prediction"
"7643","NPB","CCR3","ppi_lr","ppi_prediction"
"7644","RLN3","CCR3","ppi_lr","ppi_prediction"
"7645","CCL19","CCR3","ppi_lr","ppi_prediction"
"7646","CXCL16","CCR3","ppi_lr","ppi_prediction"
"7647","HEBP1","CCR3","ppi_lr","ppi_prediction"
"7648","APLN","CCR3","ppi_lr","ppi_prediction"
"7649","CCL27","CCR3","ppi_lr","ppi_prediction"
"7650","INSL5","CCR3","ppi_lr","ppi_prediction"
"7651","SST","CCR4","ppi_lr","ppi_prediction"
"7652","CCL20","CCR4","ppi_lr","ppi_prediction"
"7653","CXCL6","CCR4","ppi_lr","ppi_prediction"
"7654","CXCL9","CCR4","ppi_lr","ppi_prediction"
"7655","PNOC","CCR4","ppi_lr","ppi_prediction"
"7656","NMS","CCR4","ppi_lr","ppi_prediction"
"7657","NPW","CCR4","ppi_lr","ppi_prediction"
"7658","NPB","CCR4","ppi_lr","ppi_prediction"
"7659","RLN3","CCR4","ppi_lr","ppi_prediction"
"7660","CCL19","CCR4","ppi_lr","ppi_prediction"
"7661","CXCL16","CCR4","ppi_lr","ppi_prediction"
"7662","CCL28","CCR4","ppi_lr","ppi_prediction"
"7663","HEBP1","CCR4","ppi_lr","ppi_prediction"
"7664","APLN","CCR4","ppi_lr","ppi_prediction"
"7665","CCL27","CCR4","ppi_lr","ppi_prediction"
"7666","INSL5","CCR4","ppi_lr","ppi_prediction"
"7667","SST","CCR5","ppi_lr","ppi_prediction"
"7668","CCL20","CCR5","ppi_lr","ppi_prediction"
"7669","CXCL6","CCR5","ppi_lr","ppi_prediction"
"7670","CXCL9","CCR5","ppi_lr","ppi_prediction"
"7671","PNOC","CCR5","ppi_lr","ppi_prediction"
"7672","NMS","CCR5","ppi_lr","ppi_prediction"
"7673","NPW","CCR5","ppi_lr","ppi_prediction"
"7674","NPB","CCR5","ppi_lr","ppi_prediction"
"7675","RLN3","CCR5","ppi_lr","ppi_prediction"
"7676","CCL19","CCR5","ppi_lr","ppi_prediction"
"7677","CXCL16","CCR5","ppi_lr","ppi_prediction"
"7678","CCL28","CCR5","ppi_lr","ppi_prediction"
"7679","HEBP1","CCR5","ppi_lr","ppi_prediction"
"7680","APLN","CCR5","ppi_lr","ppi_prediction"
"7681","CCL27","CCR5","ppi_lr","ppi_prediction"
"7682","INSL5","CCR5","ppi_lr","ppi_prediction"
"7683","SST","CCR6","ppi_lr","ppi_prediction"
"7684","CXCL6","CCR6","ppi_lr","ppi_prediction"
"7685","CXCL9","CCR6","ppi_lr","ppi_prediction"
"7686","PNOC","CCR6","ppi_lr","ppi_prediction"
"7687","NMS","CCR6","ppi_lr","ppi_prediction"
"7688","NPW","CCR6","ppi_lr","ppi_prediction"
"7689","NPB","CCR6","ppi_lr","ppi_prediction"
"7690","RLN3","CCR6","ppi_lr","ppi_prediction"
"7691","CCL19","CCR6","ppi_lr","ppi_prediction"
"7692","CXCL16","CCR6","ppi_lr","ppi_prediction"
"7693","CCL28","CCR6","ppi_lr","ppi_prediction"
"7694","HEBP1","CCR6","ppi_lr","ppi_prediction"
"7695","APLN","CCR6","ppi_lr","ppi_prediction"
"7696","CCL27","CCR6","ppi_lr","ppi_prediction"
"7697","INSL5","CCR6","ppi_lr","ppi_prediction"
"7698","SST","CCR8","ppi_lr","ppi_prediction"
"7699","CCL20","CCR8","ppi_lr","ppi_prediction"
"7700","CXCL6","CCR8","ppi_lr","ppi_prediction"
"7701","CXCL9","CCR8","ppi_lr","ppi_prediction"
"7702","PNOC","CCR8","ppi_lr","ppi_prediction"
"7703","NMS","CCR8","ppi_lr","ppi_prediction"
"7704","NPW","CCR8","ppi_lr","ppi_prediction"
"7705","NPB","CCR8","ppi_lr","ppi_prediction"
"7706","RLN3","CCR8","ppi_lr","ppi_prediction"
"7707","CCL19","CCR8","ppi_lr","ppi_prediction"
"7708","CXCL16","CCR8","ppi_lr","ppi_prediction"
"7709","CCL28","CCR8","ppi_lr","ppi_prediction"
"7710","HEBP1","CCR8","ppi_lr","ppi_prediction"
"7711","APLN","CCR8","ppi_lr","ppi_prediction"
"7712","CCL27","CCR8","ppi_lr","ppi_prediction"
"7713","INSL5","CCR8","ppi_lr","ppi_prediction"
"7714","SST","CCR9","ppi_lr","ppi_prediction"
"7715","CCL20","CCR9","ppi_lr","ppi_prediction"
"7716","CXCL6","CCR9","ppi_lr","ppi_prediction"
"7717","CXCL9","CCR9","ppi_lr","ppi_prediction"
"7718","PNOC","CCR9","ppi_lr","ppi_prediction"
"7719","NMS","CCR9","ppi_lr","ppi_prediction"
"7720","NPW","CCR9","ppi_lr","ppi_prediction"
"7721","NPB","CCR9","ppi_lr","ppi_prediction"
"7722","RLN3","CCR9","ppi_lr","ppi_prediction"
"7723","CCL19","CCR9","ppi_lr","ppi_prediction"
"7724","CXCL16","CCR9","ppi_lr","ppi_prediction"
"7725","CCL28","CCR9","ppi_lr","ppi_prediction"
"7726","HEBP1","CCR9","ppi_lr","ppi_prediction"
"7727","APLN","CCR9","ppi_lr","ppi_prediction"
"7728","CCL27","CCR9","ppi_lr","ppi_prediction"
"7729","INSL5","CCR9","ppi_lr","ppi_prediction"
"7730","SEMA3A","PLXNA3","ppi_lr","ppi_prediction"
"7731","SEMA6D","PLXNA3","ppi_lr","ppi_prediction"
"7732","EFNB1","EPHA5","ppi_lr","ppi_prediction"
"7733","EFNB3","EPHA5","ppi_lr","ppi_prediction"
"7734","PROK1","F2RL1","ppi_lr","ppi_prediction"
"7735","QRFP","F2RL1","ppi_lr","ppi_prediction"
"7736","KISS1","F2RL1","ppi_lr","ppi_prediction"
"7737","NMS","F2RL1","ppi_lr","ppi_prediction"
"7738","UTS2B","F2RL1","ppi_lr","ppi_prediction"
"7739","PROK2","F2RL1","ppi_lr","ppi_prediction"
"7740","XCL2","F2RL1","ppi_lr","ppi_prediction"
"7741","GHRL","F2RL1","ppi_lr","ppi_prediction"
"7742","TAC3","F2RL1","ppi_lr","ppi_prediction"
"7743","ARTN","GFRA1","ppi_lr","ppi_prediction"
"7744","SST","CXCR4","ppi_lr","ppi_prediction"
"7745","CCL20","CXCR4","ppi_lr","ppi_prediction"
"7746","CXCL6","CXCR4","ppi_lr","ppi_prediction"
"7747","CXCL9","CXCR4","ppi_lr","ppi_prediction"
"7748","PNOC","CXCR4","ppi_lr","ppi_prediction"
"7749","NMS","CXCR4","ppi_lr","ppi_prediction"
"7750","NPW","CXCR4","ppi_lr","ppi_prediction"
"7751","NPB","CXCR4","ppi_lr","ppi_prediction"
"7752","RLN3","CXCR4","ppi_lr","ppi_prediction"
"7753","CCL19","CXCR4","ppi_lr","ppi_prediction"
"7754","CXCL16","CXCR4","ppi_lr","ppi_prediction"
"7755","CCL28","CXCR4","ppi_lr","ppi_prediction"
"7756","HEBP1","CXCR4","ppi_lr","ppi_prediction"
"7757","APLN","CXCR4","ppi_lr","ppi_prediction"
"7758","CCL27","CXCR4","ppi_lr","ppi_prediction"
"7759","INSL5","CXCR4","ppi_lr","ppi_prediction"
"7760","EFNB3","VLDLR","ppi_lr","ppi_prediction"
"7761","EDA","IL9R","ppi_lr","ppi_prediction"
"7762","ADM2","MC2R","ppi_lr","ppi_prediction"
"7763","RLN3","MC2R","ppi_lr","ppi_prediction"
"7764","PTH2","MC2R","ppi_lr","ppi_prediction"
"7765","ADM2","MC1R","ppi_lr","ppi_prediction"
"7766","RLN3","MC1R","ppi_lr","ppi_prediction"
"7767","PTH2","MC1R","ppi_lr","ppi_prediction"
"7768","ADM2","GHRHR","ppi_lr","ppi_prediction"
"7769","RLN3","GHRHR","ppi_lr","ppi_prediction"
"7770","PTH2","GHRHR","ppi_lr","ppi_prediction"
"7771","ADM2","PTH1R","ppi_lr","ppi_prediction"
"7772","RLN3","PTH1R","ppi_lr","ppi_prediction"
"7773","CLEC11A","TRAF2","ppi_lr","ppi_prediction"
"7774","TNFSF13B","TRAF2","ppi_lr","ppi_prediction"
"7775","ADM2","CRHR2","ppi_lr","ppi_prediction"
"7776","RLN3","CRHR2","ppi_lr","ppi_prediction"
"7777","PTH2","CRHR2","ppi_lr","ppi_prediction"
"7778","ADM2","HTR4","ppi_lr","ppi_prediction"
"7779","RLN3","HTR4","ppi_lr","ppi_prediction"
"7780","PTH2","HTR4","ppi_lr","ppi_prediction"
"7781","TNFSF13B","ITGA7","ppi_lr","ppi_prediction"
"7782","GDF2","ACVR2B","ppi_lr","ppi_prediction"
"7783","EFNB3","LRP8","ppi_lr","ppi_prediction"
"7784","NMS","GRM4","ppi_lr","ppi_prediction"
"7785","NPW","GRM4","ppi_lr","ppi_prediction"
"7786","NPB","GRM4","ppi_lr","ppi_prediction"
"7787","RLN3","GRM4","ppi_lr","ppi_prediction"
"7788","CCL19","GRM4","ppi_lr","ppi_prediction"
"7789","CXCL16","GRM4","ppi_lr","ppi_prediction"
"7790","CCL28","GRM4","ppi_lr","ppi_prediction"
"7791","HEBP1","GRM4","ppi_lr","ppi_prediction"
"7792","APLN","GRM4","ppi_lr","ppi_prediction"
"7793","CCL27","GRM4","ppi_lr","ppi_prediction"
"7794","INSL5","GRM4","ppi_lr","ppi_prediction"
"7795","EFNB3","EPHA7","ppi_lr","ppi_prediction"
"7796","NMS","P2RY14","ppi_lr","ppi_prediction"
"7797","NPW","P2RY14","ppi_lr","ppi_prediction"
"7798","NPB","P2RY14","ppi_lr","ppi_prediction"
"7799","RLN3","P2RY14","ppi_lr","ppi_prediction"
"7800","CCL19","P2RY14","ppi_lr","ppi_prediction"
"7801","CXCL16","P2RY14","ppi_lr","ppi_prediction"
"7802","CCL28","P2RY14","ppi_lr","ppi_prediction"
"7803","HEBP1","P2RY14","ppi_lr","ppi_prediction"
"7804","APLN","P2RY14","ppi_lr","ppi_prediction"
"7805","CCL27","P2RY14","ppi_lr","ppi_prediction"
"7806","INSL5","P2RY14","ppi_lr","ppi_prediction"
"7807","NMS","NPY5R","ppi_lr","ppi_prediction"
"7808","NPW","NPY5R","ppi_lr","ppi_prediction"
"7809","NPB","NPY5R","ppi_lr","ppi_prediction"
"7810","RLN3","NPY5R","ppi_lr","ppi_prediction"
"7811","CCL19","NPY5R","ppi_lr","ppi_prediction"
"7812","CXCL16","NPY5R","ppi_lr","ppi_prediction"
"7813","CCL28","NPY5R","ppi_lr","ppi_prediction"
"7814","HEBP1","NPY5R","ppi_lr","ppi_prediction"
"7815","APLN","NPY5R","ppi_lr","ppi_prediction"
"7816","CCL27","NPY5R","ppi_lr","ppi_prediction"
"7817","INSL5","NPY5R","ppi_lr","ppi_prediction"
"7818","NMS","C3AR1","ppi_lr","ppi_prediction"
"7819","NPW","C3AR1","ppi_lr","ppi_prediction"
"7820","NPB","C3AR1","ppi_lr","ppi_prediction"
"7821","RLN3","C3AR1","ppi_lr","ppi_prediction"
"7822","CCL19","C3AR1","ppi_lr","ppi_prediction"
"7823","CXCL16","C3AR1","ppi_lr","ppi_prediction"
"7824","CCL28","C3AR1","ppi_lr","ppi_prediction"
"7825","HEBP1","C3AR1","ppi_lr","ppi_prediction"
"7826","APLN","C3AR1","ppi_lr","ppi_prediction"
"7827","CCL27","C3AR1","ppi_lr","ppi_prediction"
"7828","INSL5","C3AR1","ppi_lr","ppi_prediction"
"7829","RLN3","CALCRL","ppi_lr","ppi_prediction"
"7830","PTH2","CALCRL","ppi_lr","ppi_prediction"
"7831","UTS2B","NPSR1","ppi_lr","ppi_prediction"
"7832","ADM2","NPSR1","ppi_lr","ppi_prediction"
"7833","RLN3","NPSR1","ppi_lr","ppi_prediction"
"7834","PTH2","NPSR1","ppi_lr","ppi_prediction"
"7835","PROK2","NPSR1","ppi_lr","ppi_prediction"
"7836","XCL2","NPSR1","ppi_lr","ppi_prediction"
"7837","GHRL","NPSR1","ppi_lr","ppi_prediction"
"7838","TAC3","NPSR1","ppi_lr","ppi_prediction"
"7839","XCL2","PROKR2","ppi_lr","ppi_prediction"
"7840","GHRL","PROKR2","ppi_lr","ppi_prediction"
"7841","TAC3","PROKR2","ppi_lr","ppi_prediction"
"7842","XCL2","PROKR1","ppi_lr","ppi_prediction"
"7843","GHRL","PROKR1","ppi_lr","ppi_prediction"
"7844","TAC3","PROKR1","ppi_lr","ppi_prediction"
"7845","CCL19","RXFP4","ppi_lr","ppi_prediction"
"7846","CXCL16","RXFP4","ppi_lr","ppi_prediction"
"7847","CCL28","RXFP4","ppi_lr","ppi_prediction"
"7848","HEBP1","RXFP4","ppi_lr","ppi_prediction"
"7849","APLN","RXFP4","ppi_lr","ppi_prediction"
"7850","CCL27","RXFP4","ppi_lr","ppi_prediction"
"7851","PTH2","RXFP2","ppi_lr","ppi_prediction"
"7852","CCL19","LPAR1","ppi_lr","ppi_prediction"
"7853","CXCL16","LPAR1","ppi_lr","ppi_prediction"
"7854","PROK2","LPAR1","ppi_lr","ppi_prediction"
"7855","CCL28","LPAR1","ppi_lr","ppi_prediction"
"7856","HEBP1","LPAR1","ppi_lr","ppi_prediction"
"7857","XCL2","LPAR1","ppi_lr","ppi_prediction"
"7858","GHRL","LPAR1","ppi_lr","ppi_prediction"
"7859","TAC3","LPAR1","ppi_lr","ppi_prediction"
"7860","APLN","LPAR1","ppi_lr","ppi_prediction"
"7861","CCL27","LPAR1","ppi_lr","ppi_prediction"
"7862","INSL5","LPAR1","ppi_lr","ppi_prediction"
"7863","PROK2","GHSR","ppi_lr","ppi_prediction"
"7864","XCL2","GHSR","ppi_lr","ppi_prediction"
"7865","TAC3","GHSR","ppi_lr","ppi_prediction"
"7866","PROK2","KISS1R","ppi_lr","ppi_prediction"
"7867","XCL2","KISS1R","ppi_lr","ppi_prediction"
"7868","GHRL","KISS1R","ppi_lr","ppi_prediction"
"7869","TAC3","KISS1R","ppi_lr","ppi_prediction"
"7870","PROK2","QRFPR","ppi_lr","ppi_prediction"
"7871","XCL2","QRFPR","ppi_lr","ppi_prediction"
"7872","GHRL","QRFPR","ppi_lr","ppi_prediction"
"7873","TAC3","QRFPR","ppi_lr","ppi_prediction"
"7874","PROK2","F2RL3","ppi_lr","ppi_prediction"
"7875","XCL2","F2RL3","ppi_lr","ppi_prediction"
"7876","GHRL","F2RL3","ppi_lr","ppi_prediction"
"7877","TAC3","F2RL3","ppi_lr","ppi_prediction"
"7878","ICAM5","SORT1","ppi_lr","ppi_prediction"
"7879","PROK2","LPAR4","ppi_lr","ppi_prediction"
"7880","XCL2","LPAR4","ppi_lr","ppi_prediction"
"7881","GHRL","LPAR4","ppi_lr","ppi_prediction"
"7882","TAC3","LPAR4","ppi_lr","ppi_prediction"
"7883","CCL19","MCHR1","ppi_lr","ppi_prediction"
"7884","CXCL16","MCHR1","ppi_lr","ppi_prediction"
"7885","PROK2","MCHR1","ppi_lr","ppi_prediction"
"7886","CCL28","MCHR1","ppi_lr","ppi_prediction"
"7887","HEBP1","MCHR1","ppi_lr","ppi_prediction"
"7888","XCL2","MCHR1","ppi_lr","ppi_prediction"
"7889","GHRL","MCHR1","ppi_lr","ppi_prediction"
"7890","TAC3","MCHR1","ppi_lr","ppi_prediction"
"7891","APLN","MCHR1","ppi_lr","ppi_prediction"
"7892","CCL27","MCHR1","ppi_lr","ppi_prediction"
"7893","INSL5","MCHR1","ppi_lr","ppi_prediction"
"7894","CXCL16","NMUR2","ppi_lr","ppi_prediction"
"7895","PROK2","NMUR2","ppi_lr","ppi_prediction"
"7896","CCL28","NMUR2","ppi_lr","ppi_prediction"
"7897","HEBP1","NMUR2","ppi_lr","ppi_prediction"
"7898","XCL2","NMUR2","ppi_lr","ppi_prediction"
"7899","GHRL","NMUR2","ppi_lr","ppi_prediction"
"7900","TAC3","NMUR2","ppi_lr","ppi_prediction"
"7901","APLN","NMUR2","ppi_lr","ppi_prediction"
"7902","CCL27","NMUR2","ppi_lr","ppi_prediction"
"7903","INSL5","NMUR2","ppi_lr","ppi_prediction"
"7904","PROK2","NPFFR1","ppi_lr","ppi_prediction"
"7905","XCL2","NPFFR1","ppi_lr","ppi_prediction"
"7906","GHRL","NPFFR1","ppi_lr","ppi_prediction"
"7907","TAC3","NPFFR1","ppi_lr","ppi_prediction"
"7908","CCL28","HRH4","ppi_lr","ppi_prediction"
"7909","HEBP1","HRH4","ppi_lr","ppi_prediction"
"7910","APLN","HRH4","ppi_lr","ppi_prediction"
"7911","CCL27","HRH4","ppi_lr","ppi_prediction"
"7912","INSL5","HRH4","ppi_lr","ppi_prediction"
"7913","PROK2","NMUR1","ppi_lr","ppi_prediction"
"7914","CCL28","NMUR1","ppi_lr","ppi_prediction"
"7915","HEBP1","NMUR1","ppi_lr","ppi_prediction"
"7916","XCL2","NMUR1","ppi_lr","ppi_prediction"
"7917","GHRL","NMUR1","ppi_lr","ppi_prediction"
"7918","TAC3","NMUR1","ppi_lr","ppi_prediction"
"7919","APLN","NMUR1","ppi_lr","ppi_prediction"
"7920","CCL27","NMUR1","ppi_lr","ppi_prediction"
"7921","INSL5","NMUR1","ppi_lr","ppi_prediction"
"7922","PROK2","LPAR2","ppi_lr","ppi_prediction"
"7923","CCL28","LPAR2","ppi_lr","ppi_prediction"
"7924","HEBP1","LPAR2","ppi_lr","ppi_prediction"
"7925","XCL2","LPAR2","ppi_lr","ppi_prediction"
"7926","GHRL","LPAR2","ppi_lr","ppi_prediction"
"7927","TAC3","LPAR2","ppi_lr","ppi_prediction"
"7928","APLN","LPAR2","ppi_lr","ppi_prediction"
"7929","CCL27","LPAR2","ppi_lr","ppi_prediction"
"7930","INSL5","LPAR2","ppi_lr","ppi_prediction"
"7931","APLN","RXFP3","ppi_lr","ppi_prediction"
"7932","CCL27","RXFP3","ppi_lr","ppi_prediction"
"7933","INSL5","HRH3","ppi_lr","ppi_prediction"
"7934","GDNF","NCAM1","ppi_l_bidir","ppi_prediction"
"7935","CCL17","VCAM1","ppi_l_bidir","ppi_prediction"
"7936","BDNF","NCAM1","ppi_l_bidir","ppi_prediction"
"7937","GSTP1","VCAM1","ppi_l_bidir","ppi_prediction"
"7938","AREG","ICAM1","ppi_l_bidir","ppi_prediction"
"7939","EFNB2","CD99","ppi_l_bidir","ppi_prediction"
"7940","JAG2","CD99","ppi_l_bidir","ppi_prediction"
"7941","ARF1","VCAM1","ppi_l_bidir","ppi_prediction"
"7942","RTN4","CNTN1","ppi_l_bidir","ppi_prediction"
"7943","FGA","ITGB1","ppi_l_bidir","ppi_prediction"
"7944","CCL22","VCAM1","ppi_l_bidir","ppi_prediction"
"7945","ANGPT2","ITGB1","ppi_l_bidir","ppi_prediction"
"7946","BDNF","F11R","ppi_l_bidir","ppi_prediction"
"7947","ASIP","F11R","ppi_l_bidir","ppi_prediction"
"7948","KNG1","ITGB2","ppi_l_bidir","ppi_prediction"
"7949","THBS1","ITGAM","ppi_l_bidir","ppi_prediction"
"7950","FN1","MAG","ppi_l_bidir","ppi_prediction"
"7951","SERPING1","SELP","ppi_l_bidir","ppi_prediction"
"7952","C3","ITGAM","ppi_l_bidir","ppi_prediction"
"7953","CFH","ITGAM","ppi_l_bidir","ppi_prediction"
"7954","FGA","CDH5","ppi_l_bidir","ppi_prediction"
"7955","TNC","CNTN1","ppi_l_bidir","ppi_prediction"
"7956","CTSG","VCAM1","ppi_l_bidir","ppi_prediction"
"7957","CTSG","SELPLG","ppi_l_bidir","ppi_prediction"
"7958","SERPING1","SELE","ppi_l_bidir","ppi_prediction"
"7959","PVR","NECTIN3","ppi_l_bidir","ppi_prediction"
"7960","PVR","NECTIN1","ppi_l_bidir","ppi_prediction"
"7961","VEGFD","ITGA9","ppi_l_bidir","ppi_prediction"
"7962","COL2A1","MAG","ppi_l_bidir","ppi_prediction"
"7963","AGRN","ITGB1","ppi_l_bidir","ppi_prediction"
"7964","AGRN","NCAM1","ppi_l_bidir","ppi_prediction"
"7965","PSPN","NCAM1","ppi_l_bidir","ppi_prediction"
"7966","SEMA7A","ITGB1","ppi_l_bidir","ppi_prediction"
"7967","PLG","CDH1","ppi_l_bidir","ppi_prediction"
"7968","TGFB1","ITGB1","ppi_l_bidir","ppi_prediction"
"7969","TGFB1","F11R","ppi_l_bidir","ppi_prediction"
"7970","COL1A1","MAG","ppi_l_bidir","ppi_prediction"
"7971","COL4A1","NCAM1","ppi_l_bidir","ppi_prediction"
"7972","COL4A1","MAG","ppi_l_bidir","ppi_prediction"
"7973","APOE","VCAM1","ppi_l_bidir","ppi_prediction"
"7974","ANXA1","ITGA4","ppi_l_bidir","ppi_prediction"
"7975","ANXA1","VCAM1","ppi_l_bidir","ppi_prediction"
"7976","APP","NCAM1","ppi_l_bidir","ppi_prediction"
"7977","APP","MAG","ppi_l_bidir","ppi_prediction"
"7978","APP","CNTN1","ppi_l_bidir","ppi_prediction"
"7979","LAMB1","L1CAM","ppi_l_bidir","ppi_prediction"
"7980","THBS1","ITGA4","ppi_l_bidir","ppi_prediction"
"7981","FGF2","GLG1","ppi_l_bidir","ppi_prediction"
"7982","GSTP1","ITGA4","ppi_l_bidir","ppi_prediction"
"7983","CD24","L1CAM","ppi_l_bidir","ppi_prediction"
"7984","LAMA1","L1CAM","ppi_l_bidir","ppi_prediction"
"7985","DLK1","OCLN","ppi_l_bidir","ppi_prediction"
"7986","CD86","CD80","ppi_l_bidir","ppi_prediction"
"7987","IL13","VCAM1","ppi_l_bidir","ppi_prediction"
"7988","EFNB1","CD99","ppi_l_bidir","ppi_prediction"
"7989","RTN4","CD99","ppi_l_bidir","ppi_prediction"
"7990","CX3CL1","ITGB1","ppi_l_bidir","ppi_prediction"
"7991","HSPG2","ITGB1","ppi_l_bidir","ppi_prediction"
"7992","ICAM4","ITGB1","ppi_l_bidir","ppi_prediction"
"7993","CX3CL1","ITGB2","ppi_l_bidir","ppi_prediction"
"7994","MMP13","ITGAM","ppi_l_bidir","ppi_prediction"
"7995","PSEN1","CDH1","ppi_l_bidir","ppi_prediction"
"7996","MMP9","ITGAM","ppi_l_bidir","ppi_prediction"
"7997","COL18A1","SELP","ppi_l_bidir","ppi_prediction"
"7998","ICAM4","ITGA4","ppi_l_bidir","ppi_prediction"
"7999","SEMA4D","PTPRC","ppi_l_bidir","ppi_prediction"
"8000","COL18A1","SELL","ppi_l_bidir","ppi_prediction"
"8001","IL12A","CD28","ppi_l_bidir","ppi_prediction"
"8002","PVR","CDH1","ppi_l_bidir","ppi_prediction"
"8003","CCL5","CDH1","ppi_l_bidir","ppi_prediction"
"8004","RTN4","CNTNAP1","ppi_l_bidir","ppi_prediction"
"8005","EFNB2","PECAM1","ppi_l_bidir","ppi_prediction"
"8006","NLGN1","CNTNAP1","ppi_l_bidir","ppi_prediction"
"8007","CSF1","CLDN11","ppi_l_bidir","ppi_prediction"
"8008","APP","NFASC","ppi_l_bidir","ppi_prediction"
"8009","RPS19","ICAM1","ppi_l_bidir","ppi_prediction"
"8010","THBS1","ITGB1","ppi_l_bidir","ppi_prediction"
"8011","TGFB3","ITGB1","ppi_l_bidir","ppi_prediction"
"8012","HSP90B1","ITGB1","ppi_l_bidir","ppi_prediction"
"8013","MMP9","ITGB1","ppi_l_bidir","ppi_prediction"
"8014","VEGFB","ITGB1","ppi_l_bidir","ppi_prediction"
"8015","PSEN1","ITGB1","ppi_l_bidir","ppi_prediction"
"8016","LAMB2","ITGB1","ppi_l_bidir","ppi_prediction"
"8017","LTB","ITGB1","ppi_l_bidir","ppi_prediction"
"8018","TNFSF13B","ITGB1","ppi_l_bidir","ppi_prediction"
"8019","IL10","CD28","ppi_l_bidir","ppi_prediction"
"8020","IL21","CD28","ppi_l_bidir","ppi_prediction"
"8021","MMP9","CDH1","ppi_l_bidir","ppi_prediction"
"8022","ADAM9","CDH1","ppi_l_bidir","ppi_prediction"
